gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_ratio,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_60+
1,0,0,1,1.2540513733422636,0,One year,1,Bank transfer (automatic),-0.8064789448544456,0.13239627860369452,-0.501964269080894,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,1,1,1.6225659598825113,1,Two year,0,Mailed check,-1.328305005770859,-0.19032287878407916,-0.5104232723686765,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,0.435130069919491,1,Month-to-month,1,Bank transfer (automatic),0.9202002821906291,0.7736554963770983,-0.47525219811397407,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,0,0,0,1.6225659598825113,1,Two year,0,Bank transfer (automatic),1.6131985860191147,2.5979087284981066,-0.5085665370087565,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,-1.0798743414126382,1,Month-to-month,0,Mailed check,-1.5011391151189704,-0.9623281313388399,0.07559178958565747,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,-1.32498127289878,-1.0014657064382821,2.9914562595452217,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,-0.2609530379898657,1,Month-to-month,1,Electronic check,-0.16001290123506737,-0.2978074847492705,-0.42271469670678685,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0,1,1,1.6225659598825113,1,Two year,1,Electronic check,1.0049554704286452,2.0137417247963185,-0.5085417925658318,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,0,0,0.9674289171442931,1,One year,1,Electronic check,1.5650044593739683,1.8261245921868452,-0.4954565946156739,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.4828585843225357,-1.0035663107515291,2.959703301077356,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,-0.6294676245301133,1,Month-to-month,1,Electronic check,1.2525735693985358,-0.24193141001690302,-0.3426230710418594,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,0,1,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,-0.317890212658823,-0.9880660620822018,3.067907362222596,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,1,1.4587816991979567,1,Two year,1,Bank transfer (automatic),0.7191144434298458,1.589021644282145,-0.5055633474299104,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,0,0,1,1.1721592429999863,1,Two year,1,Credit card (automatic),-1.32498127289878,-0.3499024717177937,-0.4982786040566362,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.8751440155569451,0,One year,1,Credit card (automatic),-0.8131264105986038,-0.8256340696073416,-0.2076136700065024,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,0,0,0,-0.7113597548723906,1,Month-to-month,1,Mailed check,-0.5339328493439623,-0.6940699047250358,-0.3099148862488694,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.5177577794793657,-1.0040306548628786,2.9506688480687817,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,0.06661548337924335,1,Month-to-month,0,Electronic check,0.6808915154009363,0.2684491032290438,-0.4510717183906134,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,1,0,1.6225659598825113,1,Two year,1,Bank transfer (automatic),-1.3731753995439264,-0.2501348226507409,-0.5094374668020678,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-0.2609530379898657,1,One year,0,Electronic check,-0.11015690815388136,-0.31293183580464823,-0.4162517793156889,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,1.3768895688556795,1,One year,0,Electronic check,1.0116029361728034,1.76177976532844,-0.5037639561525077,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,0,0,0,-1.2846046672683313,1,Month-to-month,0,Electronic check,-0.49570992131505287,-0.9904320058876486,3.0610188716734434,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1.2949974385134022,1,Two year,1,Credit card (automatic),0.6692584503486597,1.4128583330859548,-0.5026301795622475,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.202712536926054,1,Month-to-month,0,Mailed check,-0.1400705040025929,-0.9254459419230943,0.5720380648158561,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,0,-0.5066294290166974,1,Month-to-month,1,Bank transfer (automatic),-1.5077865808631286,-0.8298795014825354,-0.3858983637616528,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,0.6398603957751842,1,One year,1,Credit card (automatic),1.2758396995030894,1.2152467462702967,-0.4841768924525072,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1,0,1,1,0.435130069919491,1,One year,1,Credit card (automatic),0.23384944410630226,0.3908369440061132,-0.4762054920344201,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,1,1,0,-0.7523058200435292,1,One year,0,Mailed check,-1.50280098155501,-0.911405060460865,-0.24383825897929629,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,1.0083749823154318,1,Two year,0,Bank transfer (automatic),-1.4994772486829309,-0.449979683525746,-0.5025627983945906,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,1.6225659598825113,1,Two year,1,Credit card (automatic),0.054367869014032504,1.1153243158327943,-0.5088268601381283,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1,0,1,0,1.6225659598825113,1,Two year,0,Credit card (automatic),-1.300053276358187,-0.18811171634908241,-0.5088726751618682,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,1,0.23039974406379785,1,Two year,0,Credit card (automatic),0.5363091354654971,0.351721480531021,-0.462916324647344,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,-1.2436586020971927,1,Month-to-month,1,Mailed check,-0.5073429863673297,-0.9617974523544408,1.0234676065442596,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,-1.1617664717549154,1,Month-to-month,1,Electronic check,1.0165885354809223,-0.8373532305128244,0.3279053650863557,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,0,-0.2609530379898657,1,Month-to-month,1,Bank transfer (automatic),0.1540798551764045,-0.2164809303900906,-0.41733946553019685,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1,0,1,0,-1.202712536926054,0,Month-to-month,1,Electronic check,-1.1621183621669058,-0.9717255716875761,0.6243935058836625,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,1,-0.2609530379898657,1,One year,1,Bank transfer (automatic),-1.489506050066694,-0.7887961034402959,-0.4137733258034561,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,-0.7113597548723906,0,Two year,1,Mailed check,-0.8663061365518689,-0.7458553289526594,-0.32260521752018834,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,1,1,-0.42473729867442017,1,One year,1,Mailed check,1.169480247596559,-0.08814506266287996,-0.38316249826214016,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,0,1,1,-0.7932518852146678,1,Two year,1,Bank transfer (automatic),-1.32498127289878,-0.8654792166859828,-0.28299711358596386,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0,-1.0798743414126382,0,Month-to-month,1,Electronic check,-0.6801770957154412,-0.8961922629080875,0.06117866945386185,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,1,0,0,-0.5066294290166974,1,One year,0,Mailed check,-0.3610987399958508,-0.5455682355906549,-0.37115675823789596,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,1,1.6225659598825113,1,Two year,0,Credit card (automatic),-1.4944916493748124,-0.33606059487471407,-0.5118439081534915,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,1,0,0,0.06661548337924335,1,One year,1,Electronic check,1.162832781852401,0.4659280202986025,-0.4495844016014089,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Electronic check,-0.6502634998667296,-0.9924883869521953,3.053738548775984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0.8036446564597386,1,One year,0,Mailed check,-1.4695636528342193,-0.5601397960372834,-0.48537726106351636,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,0,1.4997277643690954,1,Two year,1,Credit card (automatic),-1.3266431393348195,-0.2526113245779373,-0.506265865331383,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,0.2713458092349365,1,Two year,0,Mailed check,-1.4861823171946147,-0.647237484351805,-0.4698718456831309,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,1,1,1.3359435036845408,1,Two year,1,Bank transfer (automatic),0.3302376973965949,1.1191054035966383,-0.5025589305514924,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,0,1,0,1.4587816991979567,1,Two year,0,Bank transfer (automatic),-1.3166719407185823,-0.24825533458099366,-0.5059303954699215,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.30189910316100427,1,Month-to-month,1,Mailed check,0.6559635188603433,-0.08911797413427844,-0.41029149730716336,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,0,-1.0798743414126382,1,Month-to-month,1,Electronic check,0.6493160531161856,-0.766485474471179,-0.0005711355176436549,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,0,1.2949974385134022,1,Two year,1,Credit card (automatic),0.17734598528095805,0.9691222556308099,-0.502013493207836,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1,0,1,1,-1.0389282762414995,1,Month-to-month,1,Bank transfer (automatic),0.16903665310076038,-0.7783594167471114,-0.07286568298539746,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-0.015276646963033904,1,Month-to-month,1,Electronic check,0.7058195119415293,0.19200921785120662,-0.4431538047015762,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,0,0.3532379395772137,1,Two year,0,Mailed check,-1.4861823171946147,-0.6576962826693395,-0.4672226212239552,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.2436586020971927,1,Month-to-month,0,Mailed check,-0.6718677635352435,-0.9793983053370147,1.6128524993125628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.3428451683321429,0,One year,1,Mailed check,-0.47410565764653895,-0.4425944009928569,-0.41496164303574756,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,0,Credit card (automatic),-1.5111103137352078,-1.0039422083654785,2.9524613982688956,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,0.8855367868020159,0,One year,0,Bank transfer (automatic),-0.6901482943316782,0.0354368058290876,-0.4911570153318663,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,0,1,1,0.2713458092349365,1,Month-to-month,1,Mailed check,-0.16666036697922534,0.022965849695706083,-0.4654972288828879,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0,0,0,-0.7523058200435292,1,Month-to-month,1,Electronic check,0.5180286046690623,-0.5384482925499654,-0.28294473384402496,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0,1,1,-1.0389282762414995,1,Month-to-month,0,Credit card (automatic),0.16072732092056272,-0.7842632204485527,-0.06207954537299065,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0,0,0,-0.30189910316100427,1,One year,1,Bank transfer (automatic),-1.5077865808631286,-0.7841968855755028,-0.42063717728865924,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,1,1,0.4760761350906296,1,Month-to-month,1,Bank transfer (automatic),0.9334952136789456,0.8107588020363434,-0.47661531778734684,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1,0,1,1,1.1721592429999863,1,One year,1,Electronic check,1.1644946482884408,1.7476062141201112,-0.5007542836557949,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,0,1,0,1.6225659598825113,1,Two year,0,Credit card (automatic),1.6480977811759447,2.6911976716306185,-0.5093954033431206,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,0.435130069919491,1,Month-to-month,1,Bank transfer (automatic),1.144552251055966,0.8492551400296366,-0.4727667028116766,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,0,0,0,1.0493210474865704,1,One year,1,Electronic check,1.4254076787466472,1.7880262634318513,-0.49702970317419365,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
0,0,1,0,1.5816198947113727,0,One year,0,Bank transfer (automatic),0.0643390676302696,1.0611729477997238,-0.5072582112991126,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-0.42473729867442017,1,Month-to-month,1,Electronic check,1.0049554704286452,-0.056149542228477206,-0.39752113839854036,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1,1,1,0,0.06661548337924335,1,Month-to-month,1,Credit card (automatic),0.6759059160928179,0.2586536536420082,-0.4504263629517312,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,1,0,0,0.8036446564597386,1,Month-to-month,1,Bank transfer (automatic),0.26874863926313236,0.6811183484724849,-0.4895276197993778,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,1.2949974385134022,0,Month-to-month,1,Electronic check,-0.6984576265118759,0.20406005312193884,-0.5010117932468793,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.4760761350906296,1,One year,1,Bank transfer (automatic),0.6775677825288574,0.6255739481053668,-0.47488249419629075,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,1,-0.7932518852146678,1,Month-to-month,0,Bank transfer (automatic),-0.666882164227125,-0.7652251118832307,-0.2644973164447617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.3428451683321429,1,Month-to-month,1,Credit card (automatic),0.8537256247490478,-0.003103755412905367,-0.4134076123111197,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,1,1,1.540673829540234,1,Two year,0,Credit card (automatic),1.658068979792182,2.4555983141817164,-0.5058262672834962,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,1.540673829540234,1,Two year,1,Credit card (automatic),0.401697954146295,1.326799891115882,-0.5061446620716531,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
0,1,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.6692584503486597,-0.9749317572183214,3.090562800662794,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,1,1,1.6225659598825113,1,Two year,0,Bank transfer (automatic),-1.4579305877819426,-0.3519367411579907,-0.5079726669931015,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.8751440155569451,1,Month-to-month,1,Electronic check,0.3867411562219391,-0.6419528061321627,-0.22307996544708084,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.8341979503858065,1,One year,1,Electronic check,-0.16832223341526503,-0.6906647145751409,-0.25681048708853116,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1,0,1,0,1.6225659598825113,1,Two year,1,Credit card (automatic),1.5201340656009006,2.5086219893729376,-0.5085646522745256,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,-0.997982211070361,1,Month-to-month,0,Electronic check,1.2126887749335868,-0.6673590625102752,-0.08088117808255246,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0,0,0,-0.7113597548723906,1,Month-to-month,0,Electronic check,0.6792296489648968,-0.47306421934711196,-0.3018080601595903,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0,0,1,-0.7932518852146678,1,Month-to-month,1,Electronic check,-0.2946240825542695,-0.6744126706779148,-0.289691332282456,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0,1.4587816991979567,1,Two year,1,Bank transfer (automatic),0.48977687525638997,1.4267444331777346,-0.5065710986930204,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,0,0,0,-0.6294676245301133,1,Month-to-month,0,Bank transfer (automatic),0.5047336731807459,-0.417431372482594,-0.3403134720720775,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,1,1,1.5816198947113727,1,Two year,0,Bank transfer (automatic),-1.310024474974424,-0.2105992383129993,-0.5080543276686577,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-1.0798743414126382,1,Month-to-month,1,Electronic check,0.14078492368808804,-0.8201503867685498,0.025486923488841556,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-0.3428451683321429,1,Two year,0,Mailed check,-1.5011391151189704,-0.8123892066217112,-0.39943946512074524,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-1.0798743414126382,1,Month-to-month,1,Electronic check,0.8720061555454826,-0.811173067282463,0.17751755519663046,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,1,1,0.5989143306040455,1,Two year,0,Bank transfer (automatic),-1.5144340466072868,-0.618713488940347,-0.4799040332750861,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,-1.1617664717549154,1,Month-to-month,1,Electronic check,0.35848942680926726,-0.8788125261690132,0.3611982797113488,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,-0.7932518852146678,1,Month-to-month,0,Credit card (automatic),0.9617469430916175,-0.4548663525070888,-0.2853462922408457,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,0.3219283652163972,-0.9091938980258683,0.6135490016634063,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.8341979503858065,1,Month-to-month,1,Mailed check,-0.36940807217604843,-0.7256674159211391,-0.25428359769588144,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0,-0.6294676245301133,1,One year,0,Credit card (automatic),0.49808620743658766,-0.3989902777747213,-0.3474397913308769,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,0,0,0,-0.547575494187836,1,One year,0,Electronic check,-0.2215019593685299,-0.550278011577198,-0.35440945985765626,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,0,0,0.8036446564597386,1,Two year,0,Bank transfer (automatic),-1.4579305877819426,-0.5228817090075883,-0.489873393920529,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.13811484247644978,1,Month-to-month,0,Mailed check,0.8238120289003366,0.147741745902572,-0.4337072492698353,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1,0,0,0,-1.202712536926054,1,Month-to-month,0,Mailed check,-0.6452779005586108,-0.9498571752054584,0.6164783129609945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,-1.202712536926054,0,Month-to-month,1,Mailed check,-0.9444138590457268,-0.9710843345814271,0.8617156455412243,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,1,-0.015276646963033904,1,One year,0,Credit card (automatic),0.626049923011632,0.15200928940211572,-0.4425114637643203,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,0.5313235361573783,-0.9767670220393687,3.088385322392261,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,0.9264828519731545,1,One year,1,Electronic check,1.3057532953518012,1.5272417658483364,-0.4928939878330976,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,-0.5066294290166974,1,Month-to-month,1,Mailed check,1.1196242545153732,-0.11392721665494189,-0.38082033832490925,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
1,0,1,1,-0.42473729867442017,1,One year,0,Mailed check,-1.4928297829387727,-0.8208137354990488,-0.3902809342034267,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,1,1.1312131778288477,1,Month-to-month,1,Electronic check,0.5346472690294577,1.1363303589652634,-0.49834455338078304,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.22000697281872703,1,Month-to-month,0,Credit card (automatic),0.7789416351272689,0.0787977011793737,-0.4277603563211774,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.31528089947223903,-0.9796415332048645,3.084492771634823,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.1617664717549154,1,Month-to-month,1,Electronic check,0.9517757444753804,-0.8523449118221023,0.39093736717171224,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,0.6792296489648968,-0.8954183560558386,0.625407527423852,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,0,-0.8341979503858065,0,Month-to-month,1,Credit card (automatic),-1.1803988929633404,-0.8439424945691146,-0.2762392184434516,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.6294676245301133,1,Month-to-month,0,Mailed check,-0.44419206179782744,-0.6142911640703536,-0.3488702522268942,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,1,1,0.6398603957751842,1,Two year,0,Bank transfer (automatic),-1.484520450758575,-0.5582381963431863,-0.48730509842452463,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,1,-0.8341979503858065,1,Month-to-month,1,Electronic check,0.44656834791936223,-0.6104216298091092,-0.2421565422741646,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.5170222002617683,1,Two year,1,Bank transfer (automatic),-1.3366143379510567,-0.508907162418409,-0.47998641456566915,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,1,-1.2846046672683313,1,Month-to-month,0,Mailed check,-0.4541632604140645,-0.9898792152788993,3.0627547456391273,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,1.6225659598825113,1,Two year,1,Electronic check,0.6775677825288574,1.6776229230524644,-0.5081102057428973,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1,0,0,0,-0.17906090764758842,1,One year,0,Electronic check,1.1744658469046778,0.17639841106012957,-0.4222587133397624,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1,0,0,0,0.7626985912886,1,Month-to-month,0,Bank transfer (automatic),0.5363091354654971,0.7943298651443178,-0.48665830606422034,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,-1.2846046672683313,1,Month-to-month,0,Mailed check,-0.49737178775109253,-0.9904541175119984,3.0609476633268753,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,-0.997982211070361,1,Two year,0,Mailed check,0.02113054029324184,-0.7629476145751842,-0.13195704477259262,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,1,0.435130069919491,1,One year,1,Credit card (automatic),1.3672423534852636,0.9918087822138765,-0.4735011378411657,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,0,0,0,-0.42473729867442017,1,Month-to-month,1,Mailed check,0.6459923202441061,-0.1918928041129268,-0.3921663530466683,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,0,1,1,-0.5885215593589747,1,Month-to-month,0,Mailed check,-1.4762111185783773,-0.8546445207544988,-0.3488854153963567,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,0,0,0.8855367868020159,1,One year,0,Bank transfer (automatic),0.012821208113044175,0.5485370488700804,-0.4916100242194655,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1,0,0,0,-0.7932518852146678,1,Month-to-month,1,Electronic check,0.5313235361573783,-0.5664416089770241,-0.2641211454699336,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,0,1,0,1.4997277643690954,1,Month-to-month,1,Bank transfer (automatic),0.6825533818369762,1.5831178405807036,-0.5061319334924522,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1.3768895688556795,0,Two year,1,Credit card (automatic),-0.26969608601367645,0.6274534361751141,-0.5033566997125294,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
